2	19 
2	19 
2	28 
2	1 
2	32 
2	1 
2	19 
2	27 
2	1 
2	26 
2	1 
2	23 
2	20 
2	26 
2	1 
2	1 
2	1 
2	24 
2	33 
2	28 
2	18 
2	28 
2	19 
2	21 
2	22 
2	17 
2	21 
2	37 
2	27 
2	18 
2	22 
2	23 
2	34 
2	1 
2	29 
2	25 
2	1 
2	22 
2	21 
2	27 
2	1 
2	26 
2	16 
2	21 
2	27 
2	26 
2	1 
2	23 
2	31 
2	25 
2	26 
2	11 
2	27 
2	1 
2	20 
2	23 
2	1 
2	18 
2	33 
2	1 
2	17 
2	19 
2	25 
2	25 
2	21 
2	18 
2	32 
2	24 
2	1 
2	27 
2	29 
2	1 
2	22 
2	1 
2	25 
2	22 
2	1 
2	1 
2	1 
2	37 
2	25 
2	26 
2	31 
2	28 
2	26 
2	31 
2	20 
2	19 
2	21 
2	26 
2	35 
2	22 
2	26 
2	20 
2	31 
2	26 
2	1 
2	21 
2	1 
2	1 
2	1 
2	1 
2	24 
2	1 
2	22 
2	27 
2	19 
2	21 
2	25 
2	1 
2	1 
2	17 
2	1 
2	16 
2	26 
2	31 
2	15 
2	19 
2	24 
2	20 
2	1 
2	15 
2	12 
2	21 
2	32 
2	13 
2	21 
2	22 
2	27 
2	17 
2	17 
2	1 
2	31 
2	1 
2	1 
2	21 
2	1 
2	22 
2	20 
2	27 
2	18 
2	1 
2	26 
2	24 
2	29 
2	28 
2	23 
2	25 
2	27 
2	23 
2	34 
2	27 
2	22 
2	16 
2	17 
2	1 
2	22 
2	1 
2	25 
2	29 
2	1 
2	14 
2	26 
2	1 
2	32 
2	1 
2	29 
2	1 
2	19 
2	42 
2	1 
2	24 
2	25 
2	23 
2	20 
2	16 
2	26 
2	1 
2	14 
2	36 
2	26 
2	23 
2	21 
2	33 
2	18 
2	27 
2	31 
2	1 
2	1 
2	26 
2	1 
2	27 
2	1 
2	26 
2	1 
2	19 
2	1 
2	33 
2	25 
2	44 
2	26 
2	1 
2	27 
2	21 
2	24 
2	29 
2	30 
2	24 
2	24 
2	16 
2	17 
2	23 
2	25 
2	21 
2	16 
2	37 
2	22 
2	1 
2	24 
2	1 
2	1 
2	1 
2	26 
2	28 
2	31 
2	1 
2	1 
2	16 
2	26 
2	25 
2	23 
2	25 
2	1 
2	26 
2	29 
2	1 
2	20 
2	21 
2	34 
2	25 
2	24 
2	26 
2	19 
2	1 
2	18 
2	23 
2	28 
2	27 
2	12 
2	22 
2	19 
2	20 
2	29 
2	31 
2	17 
2	18 
2	18 
2	1 
2	1 
2	1 
2	1 
2	1 
2	18 
2	24 
2	26 
2	23 
2	28 
2	30 
2	25 
2	32 
2	32 
2	36 
2	34 
2	22 
2	29 
2	24 
2	1 
2	1 
2	32 
2	14 
2	24 
2	26 
2	26 
2	1 
2	17 
2	23 
2	23 
2	1 
2	22 
2	18 
2	15 
2	27 
2	21 
2	15 
2	25 
2	1 
2	1 
2	1 
2	22 
2	1 
2	26 
2	27 
2	1 
2	14 
2	27 
2	24 
2	1 
2	30 
2	12 
2	26 
2	23 
2	21 
2	19 
2	30 
2	27 
2	30 
2	25 
2	16 
2	21 
2	28 
2	26 
2	32 
2	1 
2	25 
2	1 
2	27 
2	1 
2	1 
2	1 
2	33 
2	19 
2	23 
2	1 
3	1 
3	1 
3	34 
3	24 
3	24 
3	29 
3	27 
3	34 
3	32 
3	22 
3	24 
3	16 
3	1 
3	20 
3	31 
3	37 
3	23 
3	29 
3	28 
3	17 
3	30 
3	23 
3	29 
3	20 
3	1 
3	25 
3	30 
3	25 
3	28 
3	28 
3	20 
3	30 
3	31 
3	35 
3	1 
3	42 
3	30 
3	21 
3	30 
3	1 
3	1 
3	24 
3	31 
3	26 
3	21 
3	31 
3	19 
3	16 
3	19 
3	19 
3	25 
3	23 
3	1 
3	29 
3	27 
3	33 
3	18 
3	1 
3	17 
3	1 
3	24 
3	1 
3	15 
3	21 
3	22 
3	32 
3	1 
3	29 
3	27 
3	23 
3	15 
3	20 
3	34 
3	1 
3	1 
3	1 
3	27 
3	28 
3	25 
3	33 
3	22 
3	18 
3	17 
3	37 
3	1 
3	30 
3	26 
3	22 
3	24 
3	1 
3	27 
3	35 
3	1 
3	31 
3	35 
3	1 
3	1 
3	1 
3	21 
3	1 
3	30 
3	18 
3	25 
3	22 
3	1 
3	29 
3	21 
3	1 
3	19 
3	1 
3	1 
3	27 
3	18 
3	1 
3	1 
3	1 
3	27 
3	1 
3	23 
3	15 
3	16 
3	22 
3	1 
3	17 
3	34 
3	21 
3	32 
3	11 
3	16 
3	1 
3	27 
3	20 
3	15 
3	22 
3	26 
3	25 
3	32 
3	18 
3	26 
3	1 
3	26 
3	1 
3	33 
3	1 
3	23 
3	1 
3	28 
3	18 
3	42 
3	24 
3	16 
3	20 
3	1 
3	33 
3	1 
3	28 
3	19 
3	23 
3	16 
3	49 
3	19 
3	1 
3	32 
3	26 
3	19 
3	24 
3	30 
3	23 
3	1 
3	38 
3	23 
3	21 
3	12 
3	29 
3	18 
3	22 
3	24 
3	29 
3	1 
3	1 
3	28 
3	22 
3	35 
3	19 
3	27 
3	1 
3	30 
3	22 
3	19 
3	18 
3	19 
3	1 
3	35 
3	30 
3	24 
3	32 
3	30 
3	19 
3	24 
3	1 
3	22 
3	1 
3	1 
3	20 
3	25 
3	27 
3	20 
3	1 
3	19 
3	24 
3	15 
3	19 
3	1 
3	1 
3	22 
3	24 
3	1 
3	25 
3	24 
3	1 
3	1 
3	1 
3	1 
3	1 
3	29 
3	24 
3	26 
3	1 
3	1 
3	20 
3	20 
3	23 
3	26 
3	16 
3	29 
3	21 
3	30 
3	26 
3	16 
3	1 
3	20 
3	1 
3	35 
3	22 
3	35 
3	26 
3	24 
3	25 
3	17 
3	29 
3	1 
3	1 
3	1 
3	21 
3	15 
3	23 
3	37 
3	1 
3	1 
3	26 
3	43 
3	23 
3	30 
3	1 
3	21 
3	29 
3	27 
3	17 
3	1 
3	28 
3	29 
3	30 
3	1 
3	23 
3	27 
3	44 
3	18 
3	21 
3	19 
3	31 
3	1 
3	1 
3	22 
3	1 
3	27 
3	20 
3	27 
3	26 
3	20 
3	1 
3	1 
3	29 
3	1 
3	1 
3	31 
3	21 
3	35 
3	1 
3	29 
3	1 
3	1 
3	23 
3	25 
3	20 
3	32 
3	25 
3	1 
3	1 
3	22 
3	24 
3	35 
3	1 
3	18 
3	24 
3	21 
3	22 
3	29 
3	19 
3	1 
3	29 
3	1 
3	20 
3	1 
3	31 
3	23 
3	22 
3	26 
3	32 
3	36 
3	22 
3	22 
3	11 
3	27 
3	23 
3	30 
4	22 
4	19 
4	26 
4	25 
4	31 
4	18 
4	17 
4	24 
4	1 
4	50 
4	13 
4	16 
4	16 
4	20 
4	27 
4	31 
4	1 
4	17 
4	25 
4	15 
4	28 
4	26 
4	1 
4	22 
4	18 
4	20 
4	28 
4	1 
4	26 
4	28 
4	18 
4	21 
4	20 
4	31 
4	1 
4	22 
4	26 
4	22 
4	27 
4	22 
4	20 
4	19 
4	39 
4	16 
4	35 
4	30 
4	16 
4	1 
4	35 
4	17 
4	28 
4	23 
4	36 
4	24 
4	36 
4	25 
4	14 
4	23 
4	21 
4	32 
4	34 
4	30 
4	1 
4	16 
4	15 
4	27 
4	25 
4	28 
4	22 
4	24 
4	25 
4	33 
4	41 
4	29 
4	34 
4	20 
4	28 
4	1 
4	27 
4	1 
4	30 
4	30 
4	18 
4	27 
4	1 
4	18 
4	14 
4	33 
4	31 
4	28 
4	28 
4	17 
4	1 
4	29 
4	25 
4	26 
4	1 
4	1 
4	23 
4	22 
4	22 
4	1 
4	1 
4	21 
4	1 
4	1 
4	39 
4	27 
4	36 
4	13 
4	19 
4	24 
4	1 
4	29 
4	29 
4	21 
4	26 
4	23 
4	25 
4	28 
4	33 
4	22 
4	30 
4	29 
4	23 
4	1 
4	20 
4	17 
4	28 
4	26 
4	17 
4	1 
4	19 
4	23 
4	32 
4	1 
4	39 
4	1 
4	35 
4	20 
4	27 
4	21 
4	32 
4	1 
4	20 
4	31 
4	15 
4	27 
4	18 
4	27 
4	21 
4	35 
4	1 
4	19 
4	17 
4	22 
4	32 
4	30 
4	21 
4	15 
4	27 
4	1 
4	19 
4	38 
4	1 
4	36 
4	26 
4	22 
4	1 
4	32 
4	1 
4	26 
4	25 
4	28 
4	30 
4	18 
4	27 
4	27 
4	28 
4	1 
4	25 
4	1 
4	1 
4	21 
4	25 
4	22 
4	1 
4	22 
4	24 
4	33 
4	34 
4	28 
4	19 
4	1 
4	24 
4	26 
4	30 
4	26 
4	22 
4	1 
4	17 
4	36 
4	1 
4	32 
4	28 
4	25 
4	33 
4	17 
4	24 
4	21 
4	1 
4	24 
4	31 
4	21 
4	1 
4	1 
4	22 
4	18 
4	1 
4	20 
4	35 
4	1 
4	23 
4	1 
4	17 
4	28 
4	30 
4	36 
4	26 
4	30 
4	26 
4	1 
4	24 
4	18 
4	15 
4	36 
4	23 
4	21 
4	20 
4	25 
4	22 
4	31 
4	23 
4	34 
4	1 
4	18 
4	19 
4	22 
4	1 
4	1 
4	23 
4	15 
4	23 
4	27 
4	29 
4	30 
4	22 
4	37 
4	24 
4	1 
4	1 
4	22 
4	20 
4	22 
4	24 
4	1 
4	1 
4	36 
4	22 
4	21 
4	32 
4	19 
4	1 
4	29 
4	25 
4	1 
4	41 
4	22 
4	24 
4	31 
4	22 
4	28 
4	16 
4	1 
4	24 
4	20 
4	20 
4	26 
4	1 
4	20 
4	1 
4	21 
4	30 
4	19 
4	35 
4	26 
4	18 
4	14 
4	26 
4	26 
4	22 
4	16 
4	27 
4	31 
4	16 
4	1 
4	21 
4	22 
4	20 
4	15 
4	37 
4	1 
4	17 
4	18 
4	1 
4	24 
4	26 
4	1 
4	29 
4	1 
4	20 
4	1 
4	1 
4	17 
4	20 
4	20 
4	16 
4	36 
4	18 
4	26 
4	24 
4	16 
4	1 
4	22 
4	21 
4	24 
4	30 
4	23 
4	27 
4	23 
4	30 
4	24 
4	25 
4	26 
4	22 
4	27 
4	38 
4	1 
5	25 
5	19 
5	1 
5	17 
5	18 
5	19 
5	22 
5	25 
5	21 
5	29 
5	1 
5	21 
5	26 
5	18 
5	24 
5	24 
5	1 
5	1 
5	22 
5	23 
5	1 
5	39 
5	1 
5	35 
5	1 
5	1 
5	1 
5	28 
5	33 
5	27 
5	46 
5	41 
5	29 
5	34 
5	23 
5	20 
5	1 
5	34 
5	20 
5	25 
5	27 
5	15 
5	18 
5	27 
5	23 
5	30 
5	1 
5	19 
5	41 
5	19 
5	22 
5	23 
5	17 
5	28 
5	16 
5	31 
5	1 
5	26 
5	1 
5	22 
5	17 
5	23 
5	27 
5	29 
5	22 
5	17 
5	27 
5	35 
5	36 
5	16 
5	27 
5	22 
5	22 
5	35 
5	17 
5	23 
5	1 
5	32 
5	23 
5	18 
5	21 
5	17 
5	15 
5	27 
5	1 
5	24 
5	1 
5	41 
5	30 
5	27 
5	1 
5	36 
5	1 
5	19 
5	21 
5	23 
5	1 
5	1 
5	41 
5	25 
5	20 
5	34 
5	21 
5	17 
5	19 
5	1 
5	15 
5	13 
5	35 
5	1 
5	27 
5	29 
5	20 
5	1 
5	24 
5	25 
5	17 
5	17 
5	24 
5	22 
5	22 
5	1 
5	32 
5	25 
5	1 
5	21 
5	1 
5	26 
5	19 
5	36 
5	34 
5	20 
5	22 
5	16 
5	27 
5	25 
5	16 
5	28 
5	23 
5	25 
5	19 
5	22 
5	1 
5	1 
5	28 
5	20 
5	26 
5	25 
5	16 
5	26 
5	24 
5	30 
5	17 
5	28 
5	1 
5	1 
5	20 
5	17 
5	24 
5	21 
5	32 
5	30 
5	21 
5	29 
5	29 
5	27 
5	18 
5	23 
5	30 
5	21 
5	21 
5	23 
5	1 
5	18 
5	18 
5	20 
5	35 
5	12 
5	20 
5	34 
5	22 
5	20 
5	23 
5	1 
5	1 
5	22 
5	28 
5	21 
5	23 
5	31 
5	32 
5	28 
5	1 
5	15 
5	15 
5	1 
5	26 
5	1 
5	18 
5	26 
5	1 
5	33 
5	1 
5	1 
5	1 
5	1 
5	21 
5	1 
5	24 
5	25 
5	24 
5	20 
5	30 
5	1 
5	1 
5	20 
5	18 
5	21 
5	21 
5	29 
5	32 
5	1 
5	1 
5	22 
5	23 
5	27 
5	1 
5	24 
5	15 
5	20 
5	20 
5	24 
5	13 
5	25 
5	31 
5	30 
5	1 
5	23 
5	1 
5	28 
5	24 
5	30 
5	27 
5	19 
5	38 
5	24 
5	23 
5	21 
5	27 
5	22 
5	23 
5	1 
5	25 
5	14 
5	28 
5	21 
5	36 
5	1 
5	19 
5	19 
5	19 
5	23 
5	1 
5	22 
5	37 
5	22 
5	16 
5	35 
5	26 
5	28 
5	34 
5	28 
5	26 
5	20 
5	29 
5	20 
5	27 
5	17 
5	1 
5	31 
5	17 
5	16 
5	1 
5	20 
5	19 
5	28 
5	19 
5	16 
5	28 
5	34 
5	1 
5	27 
5	30 
5	19 
5	20 
5	35 
5	26 
5	18 
5	31 
5	20 
5	21 
5	24 
5	32 
5	31 
5	21 
5	51 
5	19 
5	31 
5	23 
5	28 
5	26 
5	39 
5	1 
5	26 
5	28 
5	1 
5	17 
5	25 
5	27 
5	25 
5	19 
5	32 
5	25 
5	28 
5	26 
5	26 
5	18 
5	1 
5	26 
5	26 
5	22 
5	27 
5	24 
5	24 
5	25 
5	1 
5	38 
5	28 
5	23 
5	29 
5	33 
5	24 
5	29 
5	21 
5	1 
5	20 
5	20 
5	29 
5	1 
5	20 
5	1 
5	24 
5	1 
5	22 
5	35 
5	24 
5	1 
5	23 
5	26 
5	18 
5	1 
5	21 
6	31 
6	23 
6	20 
6	23 
6	16 
6	14 
6	30 
6	24 
6	1 
6	22 
6	1 
6	1 
6	24 
6	15 
6	23 
6	19 
6	29 
6	33 
6	1 
6	1 
6	21 
6	1 
6	39 
6	22 
6	23 
6	19 
6	1 
6	22 
6	17 
6	20 
6	22 
6	1 
6	22 
6	25 
6	28 
6	22 
6	30 
6	19 
6	38 
6	23 
6	28 
6	28 
6	31 
6	20 
6	29 
6	1 
6	28 
6	26 
6	38 
6	27 
6	29 
6	19 
6	29 
6	1 
6	19 
6	22 
6	30 
6	19 
6	26 
6	1 
6	16 
6	1 
6	44 
6	36 
6	21 
6	23 
6	20 
6	1 
6	26 
6	1 
6	22 
6	32 
6	20 
6	28 
6	18 
6	23 
6	30 
6	14 
6	28 
6	9 
6	26 
6	1 
6	15 
6	31 
6	11 
6	16 
6	25 
6	1 
6	27 
6	24 
6	1 
6	20 
6	18 
6	1 
6	28 
6	22 
6	25 
6	22 
6	1 
6	22 
6	27 
6	39 
6	20 
6	21 
6	1 
6	23 
6	27 
6	1 
6	1 
6	18 
6	20 
6	32 
6	20 
6	1 
6	29 
6	1 
6	26 
6	23 
6	14 
6	42 
6	30 
6	1 
6	21 
6	22 
6	19 
6	30 
6	1 
6	1 
6	26 
6	22 
6	29 
6	19 
6	28 
6	1 
6	39 
6	29 
6	1 
6	17 
6	1 
6	25 
6	18 
6	1 
6	10 
6	28 
6	36 
6	28 
6	18 
6	27 
6	33 
6	27 
6	16 
6	22 
6	1 
6	1 
6	29 
6	22 
6	18 
6	1 
6	21 
6	17 
6	1 
6	14 
6	32 
6	20 
6	29 
6	22 
6	21 
6	31 
6	18 
6	24 
6	1 
6	1 
6	15 
6	20 
6	26 
6	21 
6	31 
6	33 
6	1 
6	1 
6	23 
6	19 
6	32 
6	28 
6	14 
6	25 
6	1 
6	29 
6	15 
6	15 
6	1 
6	32 
6	1 
6	25 
6	1 
6	29 
6	31 
6	18 
6	26 
6	1 
6	1 
6	25 
6	23 
6	27 
6	31 
6	17 
6	1 
6	49 
6	29 
6	29 
6	21 
6	23 
6	17 
6	21 
6	18 
6	27 
6	18 
6	32 
6	26 
6	27 
6	1 
6	18 
6	1 
6	29 
6	19 
6	36 
6	32 
6	24 
6	14 
6	34 
6	19 
6	1 
6	1 
6	1 
6	23 
6	1 
6	31 
6	30 
6	30 
6	19 
6	28 
6	33 
6	26 
6	1 
6	30 
6	23 
6	1 
6	17 
6	23 
6	1 
6	21 
6	22 
6	19 
6	20 
6	22 
6	1 
6	18 
6	14 
6	20 
6	1 
6	32 
6	20 
6	26 
6	28 
6	17 
6	23 
6	26 
6	12 
6	19 
6	24 
6	1 
6	22 
6	26 
6	20 
6	1 
6	27 
6	43 
6	18 
6	1 
6	26 
6	24 
6	42 
6	30 
6	1 
6	29 
6	14 
6	1 
6	28 
6	23 
6	1 
6	29 
6	1 
6	1 
6	19 
6	42 
6	29 
6	22 
6	1 
6	21 
6	30 
6	16 
6	28 
6	21 
6	20 
6	1 
6	19 
6	21 
6	24 
6	35 
6	29 
6	25 
6	1 
6	1 
6	24 
6	17 
6	9 
6	38 
6	25 
6	29 
6	21 
6	28 
6	22 
6	25 
6	22 
6	27 
6	30 
6	16 
6	23 
6	1 
6	1 
6	25 
6	1 
6	24 
6	28 
6	32 
6	17 
6	24 
6	20 
6	20 
6	21 
6	1 
6	22 
6	17 
6	33 
6	23 
6	26 
6	25 
6	29 
6	33 
6	18 
6	32 
6	27 
6	33 
6	31 
6	19 
6	15 
6	21 
6	32 
6	22 
6	26 
6	26 
6	19 
6	18 
6	13 
6	21 
6	22 
6	23 
6	17 
6	29 
6	19 
6	1 
6	20 
6	31 
6	1 
6	45 
6	24 
7	37 
7	1 
7	1 
7	24 
7	24 
7	31 
7	19 
7	17 
7	1 
7	30 
7	24 
7	23 
7	15 
7	26 
7	24 
7	37 
7	22 
7	31 
7	21 
7	30 
7	17 
7	25 
7	28 
7	22 
7	20 
7	16 
7	25 
7	21 
7	37 
7	23 
7	22 
7	18 
7	25 
7	1 
7	1 
7	24 
7	16 
7	24 
7	27 
7	24 
7	1 
7	30 
7	28 
7	1 
7	22 
7	25 
7	23 
7	1 
7	1 
7	1 
7	24 
7	29 
7	27 
7	24 
7	35 
7	19 
7	21 
7	19 
7	25 
7	24 
7	1 
7	21 
7	1 
7	31 
7	24 
7	22 
7	1 
7	31 
7	27 
7	25 
7	34 
7	28 
7	29 
7	28 
7	1 
7	26 
7	18 
7	24 
7	11 
7	34 
7	1 
7	1 
7	32 
7	1 
7	41 
7	1 
7	23 
7	15 
7	14 
7	22 
7	17 
7	22 
7	34 
7	21 
7	22 
7	1 
7	1 
7	10 
7	29 
7	30 
7	22 
7	1 
7	17 
7	24 
7	25 
7	1 
7	28 
7	21 
7	20 
7	1 
7	23 
7	22 
7	17 
7	30 
7	29 
7	12 
7	25 
7	15 
7	34 
7	15 
7	1 
7	27 
7	26 
7	1 
7	20 
7	31 
7	12 
7	1 
7	31 
7	37 
7	1 
7	27 
7	1 
7	24 
7	28 
7	20 
7	17 
7	27 
7	24 
7	18 
7	23 
7	29 
7	29 
7	16 
7	1 
7	1 
7	1 
7	33 
7	1 
7	1 
7	14 
7	34 
7	17 
7	36 
7	1 
7	16 
7	26 
7	25 
7	26 
7	21 
7	17 
7	20 
7	31 
7	22 
7	42 
7	21 
7	19 
7	20 
7	22 
7	28 
7	18 
7	41 
7	15 
7	30 
7	1 
7	19 
7	16 
7	1 
7	19 
7	19 
7	29 
7	1 
7	23 
7	16 
7	27 
7	24 
7	23 
7	24 
7	27 
7	33 
7	34 
7	24 
7	1 
7	16 
7	1 
7	15 
7	25 
7	25 
7	19 
7	24 
7	30 
7	22 
7	20 
7	19 
7	1 
7	1 
7	18 
7	20 
7	1 
7	21 
7	27 
7	19 
7	29 
7	33 
7	20 
7	30 
7	24 
7	1 
7	18 
7	20 
7	1 
7	28 
7	1 
7	27 
7	1 
7	17 
7	16 
7	1 
7	33 
7	29 
7	26 
7	23 
7	1 
7	1 
7	17 
7	29 
7	1 
7	28 
7	1 
7	23 
7	15 
7	47 
7	1 
7	35 
7	26 
7	1 
7	38 
7	1 
7	20 
7	15 
7	17 
7	30 
7	22 
7	22 
7	28 
7	17 
7	19 
7	21 
7	36 
7	17 
7	20 
7	28 
7	1 
7	1 
7	1 
7	1 
7	17 
7	23 
7	29 
7	19 
7	20 
7	23 
7	23 
7	22 
7	32 
7	1 
7	29 
7	19 
7	16 
7	25 
7	32 
7	23 
7	1 
7	1 
7	24 
7	19 
7	35 
7	20 
7	26 
7	35 
7	27 
7	1 
7	19 
7	1 
7	17 
7	24 
7	39 
7	17 
7	29 
7	21 
7	1 
7	23 
7	19 
7	1 
7	26 
7	33 
7	24 
7	18 
7	26 
7	28 
7	27 
7	34 
7	27 
7	26 
7	15 
7	22 
7	18 
7	1 
7	31 
7	27 
7	33 
7	28 
7	25 
7	1 
7	1 
7	21 
7	27 
7	1 
7	31 
7	22 
7	1 
7	1 
7	1 
7	19 
7	21 
7	18 
7	28 
7	31 
7	22 
7	32 
7	35 
7	1 
7	1 
7	27 
7	24 
7	21 
7	33 
7	20 
7	21 
7	17 
7	1 
7	23 
7	21 
7	19 
7	1 
7	19 
7	22 
8	28 
8	18 
8	15 
8	1 
8	16 
8	22 
8	24 
8	29 
8	29 
8	1 
8	31 
8	18 
8	29 
8	21 
8	23 
8	29 
8	21 
8	1 
8	17 
8	1 
8	11 
8	19 
8	28 
8	32 
8	24 
8	1 
8	24 
8	20 
8	21 
8	27 
8	1 
8	1 
8	28 
8	21 
8	36 
8	28 
8	28 
8	28 
8	19 
8	1 
8	32 
8	15 
8	23 
8	23 
8	35 
8	25 
8	1 
8	24 
8	22 
8	1 
8	19 
8	1 
8	34 
8	1 
8	16 
8	15 
8	22 
8	33 
8	25 
8	26 
8	21 
8	1 
8	25 
8	29 
8	27 
8	19 
8	45 
8	21 
8	31 
8	21 
8	19 
8	31 
8	18 
8	1 
8	14 
8	23 
8	1 
8	23 
8	11 
8	20 
8	20 
8	1 
8	16 
8	21 
8	23 
8	30 
8	24 
8	26 
8	21 
8	1 
8	24 
8	27 
8	20 
8	1 
8	23 
8	22 
8	22 
8	11 
8	1 
8	1 
8	27 
8	28 
8	24 
8	28 
8	21 
8	28 
8	23 
8	26 
8	1 
8	18 
8	1 
8	27 
8	25 
8	24 
8	1 
8	10 
8	32 
8	1 
8	37 
8	39 
8	19 
8	1 
8	1 
8	1 
8	22 
8	18 
8	28 
8	1 
8	1 
8	25 
8	25 
8	1 
8	16 
8	26 
8	1 
8	30 
8	15 
8	26 
8	1 
8	32 
8	1 
8	30 
8	29 
8	1 
8	17 
8	17 
8	15 
8	28 
8	25 
8	27 
8	1 
8	22 
8	31 
8	21 
8	22 
8	27 
8	16 
8	24 
8	1 
8	22 
8	22 
8	20 
8	1 
8	19 
8	29 
8	31 
8	29 
8	29 
8	38 
8	35 
8	20 
8	15 
8	16 
8	1 
8	23 
8	27 
8	19 
8	23 
8	29 
8	27 
8	1 
8	1 
8	22 
8	1 
8	24 
8	23 
8	1 
8	25 
8	1 
8	1 
8	31 
8	18 
8	28 
8	32 
8	18 
8	32 
8	27 
8	18 
8	30 
8	21 
8	23 
8	29 
8	18 
8	25 
8	34 
8	20 
8	27 
8	31 
8	19 
8	26 
8	22 
8	1 
8	31 
8	32 
8	13 
8	28 
8	26 
8	1 
8	21 
8	1 
8	28 
8	17 
8	25 
8	21 
8	17 
8	24 
8	1 
8	16 
8	1 
8	29 
8	26 
8	1 
8	18 
8	27 
8	1 
8	25 
8	1 
8	17 
8	23 
8	17 
8	21 
8	25 
8	28 
8	30 
8	26 
8	26 
8	16 
8	22 
8	25 
8	31 
8	29 
8	17 
8	28 
8	20 
8	1 
8	24 
8	25 
8	1 
8	19 
8	23 
8	24 
8	24 
8	16 
8	35 
8	21 
8	1 
8	24 
8	21 
8	18 
8	29 
8	22 
8	29 
8	20 
8	30 
8	27 
8	30 
8	37 
8	23 
8	1 
8	19 
8	26 
8	41 
8	37 
8	1 
8	1 
8	25 
8	31 
8	22 
8	27 
8	1 
8	1 
8	34 
8	28 
8	40 
8	22 
8	14 
8	1 
8	20 
8	24 
8	39 
8	21 
8	15 
8	1 
8	26 
8	1 
8	29 
